ID,Binomial,Replicate,Citation,Class,Order,Family,Genus,Species,Subspecies,Authority,Common_name,Location,Country,All_countries,Region,IPBES_region,IPBES_subregion,Latitude,Longitude,Specific_location,System,T_realm,T_biome,FW_realm,FW_biome,M_realm,M_ocean,M_biome,Migratory_fw_fish,Units,Method,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
1082,Podiceps_taczanowskii,0," O'Donnell, C. a. F., J. (compilers). (1997). ""Grebes - Status Survey and Conservation Action Plan."" ""IUCN/SSC Grebe Specialist Group.  IUCN, Gland, Switzerland and Cambridge.  UK "": vii+59pp.",Aves,Podicipediformes,Podicipedidae,Podiceps,taczanowskii,,"Berlepsch & Stolzmann, 1894",Junin grebe,Peru,Peru,Peru,Latin America and Caribbean,Americas,South America,-10,-76,0,Freshwater,,,Neotropical,Montane freshwaters,,,,0,Number of individuals,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,275,,,,,,147,,,,,,,,,,205,,,,,,,,,,,,,,,,,,,,,,,,,
1083,Podilymbus_gigas,0,"O'Donnell, C. a. F., J. (compilers). (1997). ""Grebes - Status Survey and Conservation Action Plan."" ""IUCN/SSC Grebe Specialist Group.  IUCN, Gland, Switzerland and Cambridge.  UK "": vii+59pp.",Aves,Podicipediformes,Podicipedidae,Podilymbus,gigas,,"Griscom, 1929",Atitlan grebe,Guatemala,Guatemala,Guatemala,Latin America and Caribbean,Americas,Mesoamerica,15.5,-90.25,0,Freshwater,,,Neotropical,Tropical and subtropical upland rivers,,,,0,Number of individuals,Unspecified,,,,,,,,,,,200,,,,,,,,,,,,,,,,200,,,,60,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,Crocodylus_acutus,0," Ross, J. P. (1998). Crocodiles.  Status Survey and Conservation Action Plan 2nd Edition. ""IUCN/SSC Crocodile Specialist Group.  IUCN, Gland, Switzerland and Cambridge, UK: viii+167pp.",Reptilia,Crocodylia,Crocodylidae,Crocodylus,acutus,,"(Cuvier, 1807)",American crocodile,"Lago Enriquillo, Dominican Republic ",Dominican Republic,Dominican Republic,Latin America and Caribbean,Americas,Caribbean,18.515,-71.66083,1,Freshwater,,,Neotropical,Tropical and subtropical coastal rivers,,,,0,Individuals,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,
1088,Melanosuchus_niger,0," Ross, J. P. (1998). Crocodiles.  Status Survey and Conservation Action Plan 2nd Edition. ""IUCN/SSC Crocodile Specialist Group.  IUCN, Gland, Switzerland and Cambridge, UK: viii+167pp.",Reptilia,Crocodylia,Alligatoridae,Melanosuchus,niger,,"(Spix, 1825)",Black caiman,"Cocha Cashu, Manu National Park, Peru",Peru,Peru,Latin America and Caribbean,Americas,South America,-12.25,-71,1,Freshwater,,,Neotropical,Tropical and subtropical upland rivers,,,,0,Number of individuals,Unspecified,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,56,,,,213,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Megaptera_novaeangliae,0," Stone, G. S., S. K. Katona, et al. (1987). ""History, migration and present status of humpback whales Megaptera novaeangliae at Bermuda."" Biological Conservation 42: 133-145.",Mammalia,Cetacea,Balaenopteridae,Megaptera,novaeangliae,,"(Borowski, 1781)",Humpback whale,Bermuda,Bermuda,Bermuda,Latin America and Caribbean,,,32.26667,-64.75,0,Marine,,,,,Atlantic tropical and subtropical,North Atlantic Ocean,Unknown,0,Individuals,Number of whales identified each year,,,,,,,,,,,,,,,,,,,,,,,,,0,1,13,5,0,1,4,13,5,5,19,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Pseudorca_crassidens,0," NOAA Fisheries Service (1995). False Killer Whale Pseudorca crassidens:Northern Gulf of Mexico Stock. Marine Mammal Stock Assessment Reports (SARs). NOAA., NOAA.: 3.",Mammalia,Cetacea,Delphinidae,Pseudorca,crassidens,,"(Owen, 1846)",False killer whale,Northern Gulf of Mexico,Mexico,Mexico,Latin America and Caribbean,,,25,-90,0,Marine,,,,,Atlantic tropical and subtropical,Caribbean Sea and Gulf of Mexico,Unknown,0,Number of individuals,Distance sampling analysis applied to sighting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661,196,77,744,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,Phoebastria_irrorata,0,Birdlife International (2006). Species factsheet: Waved Albatross (Phoebastria irrorata).,Aves,Procellariiformes,Diomedeidae,Phoebastria,irrorata,,"(Salvin, 1883)",Waved albatross,"South Espa??ola Island, Gal?Ýpagos Islands",Ecuador,Ecuador,Latin America and Caribbean,,,-1.38333,-89.65,1,Marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,0,Number of individuals,Estimate,,,,,,,,,,,,,,,,,,,,,,24000,,,,,,,,,,,,,,,,,,,,,,,33800,,,,,,,34694,,,,,,,,,,,,,,,,,,,
2159,Spheniscus_humboldti,1,Birdlife International (2006). Species factsheet: Humboldt Penguin Spheniscus humboldti.,Aves,Sphenisciformes,Spheniscidae,Spheniscus,humboldti,,"Meyen, 1834",Humboldt penguin,Coastal Peru and Chile,Peru,"Peru, Chile",Latin America and Caribbean,,,-18.35583,-70.38028,0,Marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,0,Number of individuals,Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,,5630,,,,,,,,,,,,,11000,,3300,,,,,,,,,,,,,,,,,,,,,,
2160,Spheniscus_humboldti,1," Kasnoff, C. (1996). ""Humboldt penguin (Spheniscus humboldti)."" from http://www.bagheera.com/inthewild/van_anim_penguin.htm.",Aves,Sphenisciformes,Spheniscidae,Spheniscus,humboldti,,"Meyen, 1834",Humboldt penguin,Total population (Coastal Peru and coastal Chile),Peru,"Peru, Chile",Latin America and Caribbean,,,-18.35583,-70.38028,0,Marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,0,Number of individuals,Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,Spheniscus_mendiculus,0,"Vargas, H., C. Lougheed, et al. (2005). ""Population size and trends of the Galapagos Penguin Spheniscus mendiculus."" Ibis. 147: 367-374.",Aves,Sphenisciformes,Spheniscidae,Spheniscus,mendiculus,,"Sundevall, 1871",Galapagos penguin,Galapagos,Ecuador,Ecuador,Latin America and Caribbean,,,0,-90.5,1,Marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,0,Number of individuals,Estimated from count,,,,,,,,,,,,,,,,,,,,,2778,3386,,,,,,,,,3065,699,,,787,1167,1025,,,1214,,,,1161,1531,1480,1636,2252,779,1198,1407,1368,1487,1351,,,,,,,,,,,,,,,,,
2181,Arctocephalus_australis,0,"Marquez, J. C., Yataco, G., Alza, L., Van Oordt, F. (2006). ""Changes in population size and distribution fur seals, Arctocephalus australis and sea lions, Otaria flavescens, off peru', from 1971-2006."" from http://irdal.ird.fr/humboldt_partie3/abstracts_pdf/HCS_199_Marquez.pdf.",Mammalia,Carnivora,Otariidae,Arctocephalus,australis,,"Zimmermann, 1783",South american fur seal,Peruvian coast,Peru,Peru,Latin America and Caribbean,,,-10.27444,-78.24194,0,Marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,0,Number of individuals,Counts along coast,,,,,,,,,,,,,,,,,,,,,,,,,10184,,,15616,22036,,,,,,,,,,,,,,27962,,,,24481,11665,6257,8209,10184,8209,8204,,10184,14320,,,,,,,,,,,,,,,
2183,Arctocephalus_philippii,0,"Reijnders, P., S. Brasseur, J. van der Toorn, P. van der Wolf, I. Boyd, J. Harwood, D. Lavigne and L. Lowry (1993). Seals, Fur Seals, Sea Lions and Walrus. Status Survey and Conservation Action Plan. IUCN/SSC Seal Specialist Group.",Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,,"Peters, 1866",Juan Fernandez fur seal,Juan Fern?Ýndez Islands - Total,Chile,Chile,Latin America and Caribbean,,,-33.63333,-78.85,1,Marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,0,Number of individuals,Census,,,,,,,,,,,,,,,,,,,,,750,,,,,,,,,,,,,,,4700,,,,,,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,Arctocephalus_townsendi,1," Gerber, L. R. and R. Hilborn (2001). ""Catastrophic events and recovery from low densities in populations of otariids: implications for risk of extinction."" Mammal Review. 31(2): 131-150.",Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,,"Merriam, 1897",Guadalupe fur seal,Mexico,Mexico,Mexico,Latin America and Caribbean,,,20.15917,-105.93694,0,Marine,,,,,Tropical and subtropical Indo-Pacific,North Pacific Ocean,Unknown,0,Number of individuals,Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,,,,,,6443,7408,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,Arctocephalus_townsendi,0, NOAA Fisheries: Office of Protected Resources (2000). Guadalupe Fur Seal (Arctocephalus townsendi). NOAA's National Marine Fisheries Service.,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,,"Merriam, 1897",Guadalupe fur seal,"Guadalupe Island, Mexico",Mexico,Mexico,Latin America and Caribbean,,,28.88333,-118.3,1,Marine,,,,,Tropical and subtropical Indo-Pacific,North Pacific Ocean,Unknown,0,Number of individuals,Counts,,,,,0,100,40,200,,,,,,,230,300,380,150,100,300,400,,,,,200,350,500,350,,,,900,1300,,2475,,,,,,4400,5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,Otaria_flavescens,0,"Reijnders, P., S. Brasseur, J. van der Toorn, P. van der Wolf, I. Boyd, J. Harwood, D. Lavigne and L. Lowry (1993). Seals, Fur Seals, Sea Lions and Walrus. Status Survey and Conservation Action Plan. IUCN/SSC Seal Specialist Group.",Mammalia,Carnivora,Otariidae,Otaria,flavescens,,"(Shaw, 1800)",Southern sea lion / South American sea lion,Falkland Islands,Falkland Islands (Malvinas),Falkland Islands (Malvinas),Latin America and Caribbean,,,-51.75,-59.16667,0,Marine,,,,,South temperate and Antarctic,South Atlantic Ocean,Unknown,0,Number of individuals,Unknown,,,,,,,,,,,,,,,,,,,,,26739,,,,,23478,,,,,20217,,,,,16957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,Podocnemis_unifilis,0," Townsend, W. R., R. A. Borman, et al. (2005). ""Cofán Indians' monitoring of freshwater turtles in Zábalo, Ecuador."" Biodiversity and Conservation 14(11): 2743-2755.",Reptilia,Testudines,Podocnemididae,Podocnemis,unifilis,,Troschel 1848,Yellow-spotted Amazon River turtle,"Aguarico River, Cofan Sector of Cuyabeno Wildlife Reserve",Ecuador,Ecuador,Latin America and Caribbean,Americas,South America,-0.26639,-75.84472,0,Freshwater,,,Neotropical,Tropical and subtropical floodplain rivers and wetland complexes,,,,0,Individuals,Average of monthly visual census,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,56,106,126,131,,,,,,,,,,,,,,,,,
2369,Podocnemis_unifilis,0," Townsend, W. R., R. A. Borman, et al. (2005). ""Cofán Indians' monitoring of freshwater turtles in Zábalo, Ecuador."" Biodiversity and Conservation 14(11): 2743-2755.",Reptilia,Testudines,Podocnemididae,Podocnemis,unifilis,,Troschel 1848,Yellow-spotted Amazon River turtle,"Z?Ýbalo River, Cofan Sector of Cuyabeno Wildlife Reserve",Ecuador,Ecuador,Latin America and Caribbean,Americas,South America,-0.319,-75.783,1,Freshwater,,,Neotropical,Tropical and subtropical floodplain rivers and wetland complexes,,,,0,Individuals,Average of monthly visual census,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,66,209,170,287,,,,,,,,,,,,,,,,,
3252,Anser_albifrons,0," Perez-Arteaga, A. and K. J. Gaston (2004). ""Wildfowl population trends in Mexico, 1961-2000: a basis for conservation planning."" Biological Conservation 115(3): 343-355.",Aves,Anseriformes,Anatidae,Anser,albifrons,,"(Scopoli, 1769)",Greater white-fronted goose,"Mexican Wetlands: The interior Highlands, Pacific Coast, Gulf of Mexico Coast",Mexico,Mexico,Latin America and Caribbean,Americas,Mesoamerica,20,-102,0,Terrestrial,Neotropical,Tropical and subtropical dry broadleaf forests,,,,,,0,Individuals,Aerial count,,,,,,,,,,,,820,500,690,650,1620,390,660,700,670,2360,1200,1740,1070,1120,2270,7870,3490,1930,1460,1390,3010,2540,1770,830,590,,,1540,,,4690,,,1170,,,1400,,,430,,,,,,,,,,,,,,,,,,,,
3259,Branta_bernicla,1," Perez-Arteaga, A. and K. J. Gaston (2004). ""Wildfowl population trends in Mexico, 1961-2000: a basis for conservation planning."" Biological Conservation 115(3): 343-355.",Aves,Anseriformes,Anatidae,Branta,bernicla,nigricans,"(Linnaeus, 1758)",Brent goose,Mexican Wetlands: Pacific Coast,Mexico,Mexico,Latin America and Caribbean,Americas,Mesoamerica,25,-111,0,Terrestrial,Nearctic,Deserts and xeric shrublands,,,,,,0,Individuals,Aerial count,,,,,,,,,,,,,5080,2620,270,1000,70,380,60,90,740,2070,3590,2200,2020,2750,10760,18530,13290,18780,590,3900,1460,1770,300,210,,,7530,,,8540,,,0,,,18910,,,810,,,,,,,,,,,,,,,,,,,,
3263,Branta_canadensis,0," Perez-Arteaga, A. and K. J. Gaston (2004). ""Wildfowl population trends in Mexico, 1961-2000: a basis for conservation planning."" Biological Conservation 115(3): 343-355.",Aves,Anseriformes,Anatidae,Branta,canadensis,,"(Linnaeus, 1758)",Canada goose,"Mexican Wetlands: The interior Highlands, Gulf of Mexico Coast",Mexico,Mexico,Latin America and Caribbean,Americas,Mesoamerica,20,-97,0,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Individuals,Aerial count,,,,,,,,,,,,15280,17740,39840,7980,28630,26290,18670,18940,20130,20940,26550,20850,34600,40090,49280,55520,59960,27730,14830,18590,21870,105630,70570,67160,74590,,,16730,,,8250,,,35140,,,16320,,,22060,,,,,,,,,,,,,,,,,,,,
3342,Ognorhynchus_icterotis,0," Salaman, P., A. Cortes, et al. (2003). ""Aspectos sobre la conservación y monitoreos del loro orejiamarillo (Ognorhynchus icterotis) en Los Andes Colombianos: Informe del año 2002."" Aleteo No. 6.",Aves,Psittaciformes,Psittacidae,Ognorhynchus,icterotis,,"(Massena & Souanc?«, 1854)",Yellow-eared parrot,"Tolima, Colombia",Colombia,Colombia,Latin America and Caribbean,Americas,South America,4.66667,-75.31667,0,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Individuals,Observation census,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,100,147,276,,,,,,,,,,,,,,,,,,
4694,Accipiter_striatus,0,"U.S. Fish and Wildlife Service (1997). Puerto Rican Broad-winged hawk and Puerto Rican Sharp-shinned hawk recovery plan. U. S. F. a. W. Service. Atlanta, Georgia: 30pp.",Aves,Accipitriformes,Accipitridae,Accipiter,striatus,venator,"Vieillot, 1807",Sharp-shinned hawk,Puerto Rico,Puerto Rico,Puerto Rico,Latin America and Caribbean,Americas,Caribbean,18.23278,-66.4575,0,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Individuals,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,Dendrocygna_arborea,0," Baxter, T. (1997). ""The Cayman Islands."" El Pitirre - Society of Caribbean Ornithology 10(3).",Aves,Anseriformes,Anatidae,Dendrocygna,arborea,,"(Linnaeus, 1758)",West Indian whistling-duck,Cayman Brac,Cayman Islands,Cayman Islands,Latin America and Caribbean,Americas,Caribbean,19.71667,-79.81667,1,Freshwater,,,Neotropical,Tropical and subtropical coastal rivers,,,,0,Individuals,Unknown survey type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,22,,,,,,,,,,,,,,,,,,,,,,,
4728,Physeter_catodon,1," Whitehead, H., Christal, J. and Dufault, S. (1996). ""Past and distant whaling and the rapid decline of sperm whales off the Galapagos Islands."" Conservation Biology 11(6): 1387-1396.",Mammalia,Cetacea,Physeteridae,Physeter,catodon,,"Linnaeus, 1758",Sperm whale,Galapagos,Ecuador,Ecuador,Latin America and Caribbean,,,0,-90.5,0,Marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,Unknown,0,individuals,mark recapture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,3450,2800,2400,1900,1500,1400,1000,900,800,600,,,,,,,,,,,,,,,,,,,,,,,,,
4731,Phoenicopterus_chilensis,1," Valqui, M., Caziani, S., Rocha O.O., Rodriguez, E.R. (2000). ""Abundance and distribution of the South American Altiplano flamingos."" Waterbirds: The International Journal of Waterbird Biology 23(Special  Pubblication 1): 1-213.",Aves,Phoenicopteriformes,Phoenicopteridae,Phoenicopterus,chilensis,,"Molina, 1782",Chilean flamingo,Chile,Chile,Chile,Latin America and Caribbean,Americas,South America,-20,-69,0,Freshwater,,,Neotropical,Xeric freshwaters and endorheic basins,,,,0,Number of individuals,Census,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5919,4958,,,,,,,,,,,,,,,,,,,,,,
4732,Phoenicoparrus_jamesi,1," Valqui, M., Caziani, S., Rocha O.O., Rodriguez, E.R. (2000). ""Abundance and distribution of the South American Altiplano flamingos."" Waterbirds: The International Journal of Waterbird Biology 23(Special  Pubblication 1): 1-213.",Aves,Phoenicopteriformes,Phoenicopteridae,Phoenicoparrus,jamesi,,"Sclater, 1886",Puna flamingo,Chile,Chile,Chile,Latin America and Caribbean,Americas,South America,-20,-67,0,Freshwater,,,Neotropical,Xeric freshwaters and endorheic basins,,,,0,Number of individuals,Census,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4363,7452,,,,,,,,,,,,,,,,,,,,,,
4872,Cynomys_mexicanus,0," Scott-Morales, L. M., E. Gottschalk, et al. (2005). ""Decline in the endemic Mexican prairie dog Cynomys mexicanus: what do we know about extinction risk?"" Oryx 39(4): 389-397.",Mammalia,Rodentia,Sciuridae,Cynomys,mexicanus,,"Merriam, 1892",Mexican prairie dog / Mexican prairie marmot,"Los Angeles, in Los Angeles Complex, Chihuahuan Desert, Mexico",Mexico,Mexico,Latin America and Caribbean,Americas,Mesoamerica,25.1,-100.95889,1,Terrestrial,Nearctic,Deserts and xeric shrublands,,,,,,0,Individuals,Unspecified in this paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,300,,,,,,,,,,,,,,,,,
4873,Cynomys_mexicanus,0," Scott-Morales, L. M., E. Gottschalk, et al. (2005). ""Decline in the endemic Mexican prairie dog Cynomys mexicanus: what do we know about extinction risk?"" Oryx 39(4): 389-397.",Mammalia,Rodentia,Sciuridae,Cynomys,mexicanus,,"Merriam, 1892",Mexican prairie dog / Mexican prairie marmot,"La Perforadora, in Los Angeles Complex, Chihuahuan Desert, Mexico",Mexico,Mexico,Latin America and Caribbean,Americas,Mesoamerica,25.06583,-100.98611,1,Terrestrial,Nearctic,Deserts and xeric shrublands,,,,,,0,Individuals,Unspecified in this paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,168,,,,,,,,,,,,,,,,,
4876,Vicugna_vicugna,0," Bonacic, C., D. W. Macdonald, et al. (2002). ""Density dependence in the camelid Vicugna vicugna: the recovery of a protected population in Chile."" Oryx 36(2): 118-125.",Mammalia,Artiodactyla,Camelidae,Vicugna,vicugna,,"(Molina, 1782)",Vicuna,"The farmland of Caquena, Lauca National Park and Las Vicu??a Natural Reserve",Chile,Chile,Latin America and Caribbean,Americas,South America,-18.24444,-69.35389,1,Terrestrial,Neotropical,Montane grasslands and shrublands,,,,,,0,Individuals,Survey,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2800,3650,5300,2800,6800,8500,10600,12500,14100,15200,17100,18100,19100,20800,22100,18100,19800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5679,Megaptera_novaeangliae,0," Stevick, P. T., J. Allen, et al. (2003). ""North Atlantic humpback whale abundance and rate of increase four decades after protection from whaling."" Marine Ecology Progress Series 258: 263-273.",Mammalia,Cetacea,Balaenopteridae,Megaptera,novaeangliae,,"(Borowski, 1781)",Humpback whale,West Indies,Dominican Republic,"Dominican Republic, Puerto Rico, Turks And Caicos Islands",Latin America and Caribbean,,,20,-70,0,Marine,,,,,Atlantic tropical and subtropical,North Atlantic Ocean,Unknown,0,Individuals,"Mark-recapture, with photographs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7260,8178.5,7676.5,9279.5,7333.5,8254.5,10310,9642.5,9690,11863,,,,10752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6165,Agelaius_xanthomus,0," U.S. Fish and Wildlife Service (1996). Yellow-shouldered Blackbird (Agelaius xanthomus) Revised recovery plan. U. F. a. W. Service. Atlanta, Georgia: 77 pp.",Aves,Passeriformes,Icteridae,Agelaius,xanthomus,,"(Sclater, 1862)",Yellow-shouldered blackbird,Southwestern Puerto Rico,Puerto Rico,Puerto Rico,Latin America and Caribbean,Americas,Caribbean,17.97389,-67.12639,0,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Number of individuals,Roost counts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,210,195,202.5,225,440,325,277.5,535,,,,,,,,,,,,,,,,,,,,,,,,,,
7970,Agalychnis_callidryas,0," Meerman, J. (2008). Amphibian observations in Cayo district, Belize, The Biodiversity & Environmental Resource Data System (BERDS), Belize.",Amphibia,Anura,Phyllomedusidae,Agalychnis,callidryas,,"(Cope, 1862)",Red-eyed treefrog,"Green Hills, large pond (2), Belize",Belize,Belize,Latin America and Caribbean,Americas,Mesoamerica,17.09528,-88.975,1,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Individuals,observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8.7,1.5,,,,,,,,,,,,,
7971,Agalychnis_callidryas,0," Meerman, J. (2008). Amphibian observations in Cayo district, Belize, The Biodiversity & Environmental Resource Data System (BERDS), Belize.",Amphibia,Anura,Phyllomedusidae,Agalychnis,callidryas,,"(Cope, 1862)",Red-eyed treefrog,"Green Hills, Small pond (1), Belize",Belize,Belize,Latin America and Caribbean,Americas,Mesoamerica,17.09528,-88.975,1,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Individuals,observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,17,17.5,35.7,29,21.7,4,1,20,20,21.3,,,,,,,,,,,,,
7972,Rhinella_marina,0," Meerman, J. (2008). Amphibian observations in Cayo district, Belize, The Biodiversity & Environmental Resource Data System (BERDS), Belize.",Amphibia,Anura,Bufonidae,Rhinella,marina,,"(Linnaeus, 1758)",Cane toad,"Green Hills, large Pond (2), Belize",Belize,Belize,Latin America and Caribbean,Americas,Mesoamerica,17.09528,-88.975,1,Terrestrial,Neotropical,Tropical and subtropical moist broadleaf forests,,,,,,0,Individuals,observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,9.5,2,,4.5,,,,,,1,,,,,,,,,,,,,
